manifest_url,parent_manifest_url,source_metadata_id,ark,title,creator,date,language,publisher,extent,size_cm,content_type,collections,subject,page_count,error
https://figgy.princeton.edu/concern/scanned_resources/eb80b2f6-d678-4e5c-8833-bf6a81f23390/manifest,,99114261943506421,ark:/88435/dc4t64gz46x,"Common sense : a letter to the Rev. R. Price, D.D. F.R.S. containing some reflections upon his Observations on civil liberty and government, By a farmer.",,1776,English,"London : Printed and sold by J Brown, at the Portable Printing-Press, Fair-street, Horsly-down; also sold by J. Muggeridge, stationer, St. Margaret’s Hill, Southwark, and by the Booksellers in town and country, [1776]","[2], 74 p. ; 8⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,67,
https://figgy.princeton.edu/concern/scanned_resources/888e41d0-aa68-49bc-af4c-55af66363e10/manifest,,99124841053506421,ark:/88435/dcf1881x20m,"A letter to Cicero, Lucius Catiline, or the American deputy: with two letters in defence of the present, and more general, association of Protestants in England, being necessary to defend the principles of their religion, and essential to establish its universality.","Galloway, Joseph, 1731-1803",1781,English,"London, Sold by Mr. Stockdale, Mr. Kearsly, and Mr. Payne, 1781",34 p. ; 8⁰.,,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,35,
https://figgy.princeton.edu/concern/scanned_resources/87034b58-e71d-4bc2-9597-27344f19014b/manifest,,99114252853506421,ark:/88435/dcc247f331c,"A Succinct View of the Origin of Our Colonies, with their civil state, founded by Queen Elizabeth, corroborated by succeeding princes, and confirmed by acts of Parliament; whereby the nature of the empire established in America, and the errors of various hypotheses formed thereupon, may be clearly understood. With observations on the commercial, beneficial and perpetual union of the colonies with this kingdom. Being an extract from an essay lately published, entitled The freedom of speech and writing, &c.","Bollan, William, -1776",1766,English,"London : [publisher not identified], 1766.","[2], 46 pages ; 8⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,65,
https://figgy.princeton.edu/concern/scanned_resources/17559651-6a9c-4865-8f61-30253d6e8ef4/manifest,,9922975183506421,ark:/88435/dcp5548281k,"Maximes of reason: or, The reason of the common law of England. By Edmond Wingate.","Wingate, Edmund, 1596-1656",1658,English,"London, printed by R[obert]. & W[illiam]. L[eybourne]. for W. Lee, A. Crook, D. Pakeman, H. Twiford, G. Bedell, T. Dring, J. Place, and are to be sold at their shops, 1658.","[16], 192, 183-270, 281-508, 545-648, 665-772, [12] p. 29 cm. (2⁰)",29,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,Legal maxims,755,
https://figgy.princeton.edu/concern/scanned_resources/5a4e8a03-28da-4b90-a76c-87796a60301c/manifest,,9923200283506421,ark:/88435/dc8623j756v,"Report of the Secretary of the Treasury, read in the House of Representatives of the United States, January 19th 1795; containing a plan for the further support of public credit. Printed by order of the House of Representatives.",United States. Department of the Treasury,1795,English,"[Philadelphia] Printed by John Fenno, 1795.","90 p. fold. tables (A-F, on 10 fold. sheets) 22 cm.",22,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,"Debts, Public—United States",142,
https://figgy.princeton.edu/concern/scanned_resources/d25cda00-cb0e-4273-a96d-15971468be70/manifest,,9925664133506421,ark:/88435/dc0p096j19t,"An hvmble remonstrance against the tax of ship-money lately imposed: laying open the illegality, injustice, abuses, and inconveniences thereof. Written by William Prynne, esqu. an. 1636. during his imprisonment in the Tower of London to free his countrey from that heavy tax; and then communicated to some speciall friends in writing. Since that printed without his privity, by an imperfect copy, an. 1641. so full of non-sence errors, and mistakes almost in every line, as makes it altogether uselesse, yea ridiculous: but now set out by a true copy, agreeing with the originall; to right the author, and promote the publique good. Together with some briefe observations touching the Great Seale of England. Imprimatur Sept. 1. 1643.","Prynne, William, 1600-1669",1643,English,"London, Sparke senior, 1643.","[2], 34, [2], 32, [1] p. 23 cm. (4to).",23,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,Ship money,49,
https://figgy.princeton.edu/concern/scanned_resources/3ca63e41-2984-4cb0-b99d-7d4c4264e128/manifest,,99114253783506421,ark:/88435/dcz890s4667,"His Majesty’s most gracious speech to both Houses of Parliament, on Tuesday the ninth of January, 1770",Great Britain. Sovereign (1760-1820 : George III),1770,English,"London : Printed by Mark Baskett and by the assigns of Robert Baskett, 1770.",4 p. ; 2⁰.,,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,5,
https://figgy.princeton.edu/concern/scanned_resources/b405a63f-6fa0-445a-86f8-8f2ab45d169a/manifest,,99114263763506421,ark:/88435/dcpz50h657d,"A reply to the Rev. Mr. Chandler’s Answer: containing, more specially the author’s vindication of himself in his first letter; and a farther consideration of the unlawful use, which is sometimes made of confessions of faith, and such kind of writings; and particularly with respect to candidates for the ministry. In a second letter to Mr. Chandler. By John Tucker, A.M. Pastor of the First Church in Newbury","Tucker, John, 1719-1792",1766,English,"Boston : Printed and sold by Thomas & John Fleet, in Cornhill. Sold also by Bulkeley Emerson and Daniel Balch, in Newbury-Port, 1768.","55, [1] p. ; 8⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,57,
https://figgy.princeton.edu/concern/scanned_resources/2a45b340-c8fc-4792-8fe9-11b0f0cc8a1a/manifest,,99114262363506421,ark:/88435/dcfq978524k,"Morris, Arnold and Battersby.","Morris, Robert, 1743 or 1744-1793",1782,English,[London] : [publisher not identified] [1782].,32 pages ; 8⁰.,,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,32,
https://figgy.princeton.edu/concern/scanned_resources/7306bfbe-9f8d-478e-b10b-2c6c3b59a56a/manifest,,9927191333506421,ark:/88435/dc41687t652,Affaires de l'Angleterre et de l'Amérique.,,1776-1779,French,"Anvers [Antwerp, i.e. Paris : Pissot], M.DCC.LXXVI.-M.DCCLXXIX. [1776-1779].",15 v. 20 cm (8vo),20,Journal,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,519,
https://figgy.princeton.edu/concern/scanned_resources/c00fcdbd-bbf3-40fa-a0bc-3b26b058eb37/manifest,,99114260783506421,ark:/88435/dc3b591k40v,Lettre de Thomas Paine sur les Cultes,"Paine, Thomas, 1737-1809",1797,French,"Paris : Imprimerie-librairie du Cercle-social, 1797.","23, [1] pages ; 8⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,25,
https://figgy.princeton.edu/concern/scanned_resources/73b9f428-267f-4c41-91ce-b9c805afde3e/manifest,,99114252513506421,ark:/88435/dcqz20t3928,"His Majesty’s most gracious speech to both Houses of Parliament, on Tuesday the nineteenth day of April, 1763",Great Britain. Sovereign (1760-1820 : George III).,1763,English,London : Mark Baskett 1763.,"4 p, ; 2⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,5,
https://figgy.princeton.edu/concern/scanned_resources/01ead162-2d5f-4a3a-9388-010a0c633bd1/manifest,,99114248573506421,ark:/88435/dcvt150v518,"The Political Register; and Impartial Review of New Books. Number 1. [Embellished with a View of Lord Bute's Erections at Kew] for May, 1767. Divided in to three parts, viz. I. Original Essays on the British Constitution ... II. An Impartial Review of New Books ... III. A Collection of Fugitive Essays ... To be continued monthly ...",,1767,English,London : J. Almon 1767.,64 pages ; 8⁰.,,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,73,
https://figgy.princeton.edu/concern/scanned_resources/8bcae0ff-a9cf-4331-a49d-a7d3cb8ac8cf/manifest,,99114254443506421,ark:/88435/dcgq67k2401,"The misery and duty of an oppress’d and enslav’d people, represented in a sermon delivered at Salisbury, July 14, 1774. On a day set apart for fasting and prayer, on account of approaching public calamities. Published by request. By Samuel Webster, A.M. Pastor of a church in Salisbury","Webster, Samuel, 1718-1796",1774,English,"Boston : Edes and Gill, 1774.","31, [1] pages ; 8⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,33,
https://figgy.princeton.edu/concern/scanned_resources/eaec0f3a-2d35-4c3b-9990-f98c9c6e1d87/manifest,,9925225593506421,ark:/88435/dcvq27zz608,"Two papers on the subject of taxing the British colonies in America : the first entitled, ""Some remarks on the most rational and effectual means that can be used in the present conjuncture for the future security and preservation of the trade of Great Britain, by protecting and advancing her settlements on the north continent of America"" ; the other, ""A proposal for establishing by act of Parliament the duties upon stampt paper and parchment in all the British American colonies.""",,1767,English,"London : Printed for J. Almon, 1767.","iv, 5-22, [2] p. ; 22 cm. (8vo).",22,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,Great Britain—Colonies—America—Economic policy,37,
https://figgy.princeton.edu/concern/scanned_resources/ab789a72-c4a2-4a50-b908-7436aeeb8ebc/manifest,,9929975053506421,ark:/88435/dcmc87q147b,"The evidence delivered on the petition presented by the West-India planters and merchants to the Hon. House of Commons : as it was introduc'd at the bar, and summ'd up by Mr. Glover.",,1775,English,"[London : printed by H. S. Woodfall, 1775]","[2], 95 (i.e. 94) p. ; 19 cm. (8vo).",19,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,"West Indies, British—Commerce",105,
https://figgy.princeton.edu/concern/scanned_resources/34a22aba-2904-4c48-94d7-d4ce299683ab/manifest,,9923205293506421,ark:/88435/dcp8418z02q,"Speech of Edmund Burke Esq. on American taxation, April 19, 1774.","Burke, Edmund, 1729-1797",1775,English,"London, Printed for J. Dodsley, 1775.","iv, 96 p. 20cm. (8vo).",20,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,Great Britain—Colonies—America—Financial questions,98,
https://figgy.princeton.edu/concern/scanned_resources/9062c921-4428-463f-b7c0-bbd3d74a7bc8/manifest,,99114255993506421,ark:/88435/dcks65hp644,"An Act to impower His Majesty to secure and detain persons charged with, or suspected of, the crime of high treason, committed in any of His Majesty’s colonies or plantations in America, or on the high seas, or the crime of piracy.",Great Britain,1777,English,"London : Charles Eyre and William Strahan, 1777.","[2], 311-312 p. ; 2⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,5,
https://figgy.princeton.edu/concern/scanned_resources/db02f8ad-485c-4dc7-934e-4f244d068e93/manifest,,9936833163506421,ark:/88435/dcj3860j138,"The present state of His Majesties isles and territories in America viz, Jamaica, Barbadoes, S. Christophers, Nevis, Antego, S. Vincent, Dominica, New-Jersey, Pensilvania, Monserat, Anguilla, Bermudas, Carolina, Virginia, New-England, Tobago. New-Found-Land. Mary-Land, New-York. With new maps of every place. Together with astronomical tables, which will serve as a constant diary or calendar, for the use of the English inhabitants in those islands; from the year 1686, to 1700. Also a table by which, at any time of the day or night here in England, you may know what hour it is in any of those parts. And how to make sun-dials fitting for all those places. Licens’d, July 20. 1686. Roger L’Estrange.","Blome, Richard, 1635-1705",1687,English,"London : Printed by H. Clark, for Dorman Newman ... , 1687.","[8], 262, [42] p., [9] leaves of plates (some folded) : ill., port., maps ; 20 cm. (8vo)",20,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,United States—Description and travel,351,
https://figgy.princeton.edu/concern/scanned_resources/983d14de-4155-4173-89a1-41320c8f0ece/manifest,,99114248613506421,ark:/88435/dcqz20t375t,"Traité des arbitrages de la France ; ouvrage nécessaire aux banquiers & négociants, tant françois qu'etrangers, dans lequel on trouve le pair ou l'égalité des changes de la France avec toutes les places étrangeres de sa correspondance, calculé sur les prix des changes actuels, & des instructions pour connoître les places indirectes qu'on doit préférer pour faire des remises & des traites avec avantages ; le tout terminé par plusieurs ordres en banque, & par des arbitrages de marchandises.","Ruelle, Joseph-René",1769,French,"Lyon : chez les freres Perisse... Chez l'auteur, 1769.","[16] 292, [4] pages ; 8⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,321,
https://figgy.princeton.edu/concern/scanned_resources/bc86e28a-7cf6-486c-85e2-16c5eff0ae2e/manifest,,99114254153506421,ark:/88435/dc7d279426d,"A Friendly Address to All Reasonable Americans on the subject of our political confusions: in which the necessary consequences of violently opposing the King’s troops, and of a general non-importation are fairly stated.","Chandler, Thomas Bradbury, 1726-1790",1774,English,"New York : Printed [by James Rivington], in the year M,DCC,LXXIV. [1774]","55, [1] pages ; 8⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,77,
https://figgy.princeton.edu/concern/scanned_resources/bae0bc0b-dce3-460b-aa83-aa2b967447ec/manifest,,9925245013506421,ark:/88435/dc9k41zq75t,"Human life a pilgrimage: or, The Christian a stranger and sojourner upon earth: a sermon, occasioned by the death of the Hon. Richard Penn, esq; one of the proprietaries of the province of Pennsylvania: preached before the united congregations of Christ-church and St. Peter's, in the city of Philadelphia, on Sunday, April XXI. 1771, by the Reverend Jacob Duché, M.A.","Duché, Jacob, 1738-1798",1771,English,"Philadelphia, Printed by D. Hall and W. Sellers, MDCCLXXI.","iv, 19, [1] p. ; 20 cm. (8vo).",20,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,"Penn, Richard 1706-1771",29,
https://figgy.princeton.edu/concern/scanned_resources/d25a4910-229f-472d-872e-adc5f228af17/manifest,,99125464794206421,ark:/88435/dc8w32rh02r,"A treatise wherein is demonstrated, that the church and state of England, are in equal danger with the trade of it. Treatise I [and II] By Roger Coke.","Coke, Roger, active 1696",1671,English,"London, Printed by J.C. for Henry Brome, at the Gun at the west-end of St. Pauls, 1671.","[28], 90, [91-104], 105-151, [1] p. ; 4⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,Great Britain—Politics and government—1671,190,
https://figgy.princeton.edu/concern/scanned_resources/6439e877-ce74-4c58-93ba-04f60275b8a8/manifest,,9946880553506421,ark:/88435/dcrn301b20d,"Letter to George Washington, president of the United States of America; On affairs public and private. By Thomas Paine, author of the works entitled, Common sense, Rights of man, Age of reason, &c.","Paine, Thomas, 1737-1809",1796,English,"Philadelphia : Printed by Benj. Franklin Bache, no. 112 Market Street, 1796. (Entered according to law).","[2], 76, [2] p. ; 20 x 12 cm. (8vo)",12,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,79,
https://figgy.princeton.edu/concern/scanned_resources/c8562e5d-9642-4213-9080-bdd575923648/manifest,,9924520583506421,ark:/88435/dcsn00b757m,"An oration, written at the request of the young men of Boston, and delivered, July 17th, 1799, in commemoration of the dissolution of the treaties, and consular convention, between France and the United States of America. By Thomas Paine.","Paine, Robert Treat, 1773-1811",1799,English,"Boston, Printed by John Russell, 1799.",30 p. 21 cm. (8vo).,21,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,United States—Foreign relations—France,41,
https://figgy.princeton.edu/concern/scanned_resources/19d4a76e-c0a3-4c46-94ad-23cd596c77d1/manifest,,99114252953506421,ark:/88435/dccf95jn907,"An Act to repeal an Act made in the last session of Parliament, intituled, An Act for granting and applying certain stamp duties, and other duties, in the British colonies and plantations in America, towards further defraying the expences of defending, protecting, and securing the same; and for amending such parts of the several Acts of Parliament relating to the trade and revenues of the said colonies and plantations, as direct the manner of determining and recovering the penalties and forfeitures therein mentioned.",Great Britain,1766,English,"London : Mark Baskett and assignes of Robert Baskett, 1766.","[2], 243-244 p. ; 2⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,22,
https://figgy.princeton.edu/concern/scanned_resources/2d3b5078-6866-4b48-9f28-54601b061474/manifest,,99114250133506421,ark:/88435/dc8w32rg88t,"The Commoners Liberty: or, The English-Mans Birth-Right","Twysden, Roger, Sir, 1597-1672",1648,English,"[London ]: [publisher not identified], Printed in the yeer, 1648.","[2], 33, [1] pages ; 4⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,46,
https://figgy.princeton.edu/concern/scanned_resources/e5854bc0-86cd-4640-8c8a-b4b6fdb42ebf/manifest,,99124840333506421,ark:/88435/dc5425km960,"Examen legum Angliae: or, The laws of England examined, by Scripture, antiquity, and reason. Cujus author anagrammatōs est, Ha nomos boa hōs bary","Booth, A., active 17th century",1656,English,"London, printed by James Cottrel, 1656","[16], 151, [11] p. ; 4⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,187,
https://figgy.princeton.edu/concern/scanned_resources/20cccca2-c3b9-4ba9-ba5b-4b7368ce5732/manifest,,99114248273506421,ark:/88435/dcxk81jw56h,"The present state of Christendome and the interest of England, with a regard to France. In a letter to a friend",,1678,English,"London : printed by J[oseph]. B[ennet]. for H. Brome at the Gun at the west end of S. Pauls, 1678.","[2], 28 pages ; 4⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,35,
https://figgy.princeton.edu/concern/scanned_resources/53fcc9ee-9a32-482f-a137-6bf1b983927b/manifest,,9922858213506421,ark:/88435/dc6969z957c,"The United States gazetteer : containing an authentic description of the several states their situation, extent, boundaries, soil, produce, climate, population, trade and manufactures. Together with the extent, boundaries and population of their respective counties. Also, an exact account of the cities, towns, harbours, rivers, bays, lakes, mountains, etc. Illustrated with nineteen maps / by Joseph Scott.","Scott, Joseph",1795,English,"Philadelphia : Printed by F. and R. Bailey ... Published according to Act of Congress, 1795.","vi, [2], [292] p. : 19 fold. maps. ; 18 cm. (12mo in 6s)",18,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,United States—Gazetteers,395,
https://figgy.princeton.edu/concern/scanned_resources/5246d5bf-41b5-4bd6-a9ca-b39906f86d63/manifest,,99115830793506421,ark:/88435/dc3j333c55z,"Letter to a county member, on the means of securing a safe and honourable peace.","Beeke, Henry, 1751-1837",1798,English,"London, Printed for J. Wright, 1798.","[4], 92 pages ; 8vo",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,Europe—Politics and government—1789-1900,100,
https://figgy.princeton.edu/concern/scanned_resources/49a59848-133a-48b3-8982-0aea0d0a0a4e/manifest,,9925714543506421,ark:/88435/dchd76s936c,"A summary collection of the principal fundamental rights, liberties, proprieties of all English freemen; both in their persons, estates, and elections; and of the memorable votes, resolutions, and Acts of Parliament, for their vindication and corroboration, in the late Parliaments of 3 & 17 of King Charles; collected out of their Journals, and printed Ordinances. Most necessary to be known, considered, re-established (in this present juncture of publick affairs) with all possible old and new securities; against past, present, and future publick violations, under-minings, by force or fraud, for the much-desired healing of the manifold large mortal wounds in these chief vital parts, and repairing the various destructive subversive breaches in these prime foundations of our English state fabrick; without which no effectual present or future healing, union, peace, or settlement can possibly be expected, or established in our distracted nations. By William Prynne of Swainswick Esq; a bencher of Lincolns Inne.","Prynne, William, 1600-1669",1656,English,"London, Printed for the author, 1656.","[8], 64 p. 20 cm. (4to).",20,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,Constitutional history—Great Britain,81,
https://figgy.princeton.edu/concern/scanned_resources/b73c83a5-5116-4237-a5c6-93b8ee5a9efd/manifest,,99114253653506421,ark:/88435/dcgm80j576h,"An Act for amending and further continuing an Act of the sixth year of His present Majesty’s reign, intituled, An Act to amend and render more effectual, in His Majesty’s dominions in America, an Act passed in this present session of Parliament, intituled, An Act for punishing mutiny and desertion, and for the better payment of the army and their quarters",Great Britain,1769,English,"London : printed by Mark Baskett and by the assigns of Robert Baskett, 1769.","[2], 719-720 p. ; 2⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,5,
https://figgy.princeton.edu/concern/scanned_resources/fd595ffe-7798-4721-9e55-54755532b545/manifest,,9930039733506421,ark:/88435/dch989rd02g,"Dissertations on government, the affairs of the bank, and paper-money / by the author of Common sense.","Paine, Thomas, 1737-1809",1786,English,"Philadelphia : Printed by Charles Cist ... : and sold by Messrs. Hall & Sellers, Robert Aitken and William Prichard ..., 1786.","[4], 53, [3] p. (final leaf blank) ; 20 cm. (8vo)",20,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,Bank of North America—Early works to 1800,71,
https://figgy.princeton.edu/concern/scanned_resources/459aa1d4-de38-4cca-ac81-530573047f88/manifest,,99114250383506421,ark:/88435/dcd217r079h,"Good advice to the Church of England, Roman Catholick, and Protestant Dissenter. In which it is endeavoured to be made appear that it is their duty, principles & interest, to abolish the penal laws & tests. Licensed June the 30th. 1687.","Penn, William, 1644-1718",1687,English,"London : printed, and sold, by Andrew Sowle, at the Crooked-Billet in Holloway Lane in Shoreditch, and at the Three Keys in Nags-Head Court in Grace-Church-Street, over-against the Conduit 1687.","[4], 61, [1] pages ; 4⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,81,
https://figgy.princeton.edu/concern/scanned_resources/8e4dbd52-a5ce-4d2a-bcc5-0b55acb2fddb/manifest,,99114256023506421,ark:/88435/dcgt54kz484,"An Act for enabling the commissioners for executing the office of Lord High Admiral of Great Britain, to grant commissions to the commanders of private ships and vessels, employed in trade, or retained in His Majesty’s service, to take and make prize of all such ships and vessels, and their cargoes, as are therein mentioned, for a limited time.",Great Britain,1777,English,"London : Charles Eyre and William Strahan, 1777.","[2], 283-298 p. ; 2⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,21,
https://figgy.princeton.edu/concern/scanned_resources/718a4b54-383b-43af-910c-d90be560dc5b/manifest,,99114262963506421,ark:/88435/dcpn89dh77f,"Christianity the only True Theology; or, an Answer to Mr. Paine's Age of Reason. By a Churchman.",,1795,English,"London : printed, by Vaughan Griffiths, for F. and C. Rivington, St. Paul’s Church Yard; and J. Matthews, in the Strand, [1795].","[2], 73, [1] pages ; 8⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,77,
https://figgy.princeton.edu/concern/scanned_resources/1a4ea799-05f3-4c66-89c3-85ce3a46b304/manifest,,99114260723506421,ark:/88435/dcrb68xn65d,"The Universal Merchant in Theory and Practice: improved and enlarged by W.J. Alldridge, assayer of metals, and author of The goldsmith's-repository.","Alldridge, W. J.",1797,English,Philadelphia : Francis and Robert Bailey 1797.,"v, [1], xxxi, [1], 338, [2], 68, 14, 6 p., [1] folded leaf ; 8⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,487,
https://figgy.princeton.edu/concern/scanned_resources/37a46131-e5c6-400c-8e47-37835467a396/manifest,,9927765903506421,ark:/88435/dcf7623p40b,"The North American's almanack, and gentleman's and lady's diary, for the year of our Lord Christ, 1776. ... Calculated for the meridian of Boston in New-England, lat. 42. deg 25 min. north ... By Samuel Stearns ...","Stearns, Samuel, 1747-1819",1776,English,"Worcester, I. Thomas [etc., etc., 1775]",[24] p. 18 cm. (12mo).,18,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,Almanacs,25,
https://figgy.princeton.edu/concern/scanned_resources/2d89893a-6452-442b-8fbe-7477189ce0ff/manifest,,99114255133506421,ark:/88435/dcqv33s683p,"The North-American and the West-Indian Gazetteer. Containing An Authentic Description of the colonies and islands in that part of the globe, shewing their situation, climate, soil, produce, and trade, With their Former and Present Condition. Also An exact Account of the Cities, Towns, Harbours, Ports, Bays, Rivers, Lakes, Mountains, Number of Inhabitants, &c. Illustrated with maps",,1776,English,London : G. Robinson 1776.,"[6], xxiv, [220] p., plates (maps) 12⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,269,
https://figgy.princeton.edu/concern/scanned_resources/64406adb-9bb7-4cf5-b11b-2f9901297ab5/manifest,,99125380403506421,ark:/88435/dc9z903918c,"The epistle from the yearly meeting, held in London, by adjournments, from the 21st of the fifth month, to the 29th of the same, inclusive, 1823 to the quarterly and monthly meetings of Friends, in Great Britain, Ireland, and elsewhere.",London Yearly Meeting (Society of Friends).,1823,English,"London : William Phillips, [1823]",4 pages ; 34 cm (2⁰).,34,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,London Yearly Meeting (Society of Friends),4,
https://figgy.princeton.edu/concern/scanned_resources/17354a73-b2f9-4e3f-80ab-9bbb9b17e135/manifest,,99124840373506421,ark:/88435/dc1831cw240,"Amsterdam: toleration, or no toleration: in a discourse between conformists, non-conformists, papists, Anabaptists, Quakers, &c. In their own words, before a gracious king, about the extent of a Christian indulgence to all dissenters. By J.V.C.O. A friend to men of all religions",J. V. C. O.,1663,English,"London, s.n., 1663","[4], 51, [1] p.; 8⁰.",,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,57,
https://figgy.princeton.edu/concern/scanned_resources/9d68cfd7-872a-4bc8-ad94-4f92f8cd1548/manifest,,99114253773506421,ark:/88435/dcpn89dh86d,"Trust in God, the Duty of a People in a Day of Trouble. A sermon preached, May 30th. 1770. At the request of a great number of gentlemen, friends to the liberties of North-America, who were desirous, notwithstanding the removal of the Massachusetts General-Court (unconstitutionally as they judged) to Cambridge, that God might be acknowledged in that house of worship at Boston, in which our tribes, from the days of our fathers, have annually sought to him for direction, previous to the choice of His Majesty’s Council. By Charles Chauncy, D.D. Pastor of the First Church in Boston","Chauncy, Charles, 1705-1787",1770,English,"Boston : Daniel Kneeland, Thomas Leverett, 1770.",38 pages ; 8⁰.,,Book,Lapidus Pamphlets; Collections Donated to Princeton University Library; The Sid Lapidus '59 Collection on Liberty and the American Revolution,,37,
